2026-03-08 15:56:40.441 [pool-1-thread-41] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:23.197 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1103, shortCode=2pZXNddkUZd, longUrl=https://www.load-test--1772957063178-319.com, urlHash=5ac2fe5576b85e81028ff6e6b25f49b7, status=1, expireTime=2026-03-15T16:04:23.178714100, createTime=2026-03-08T16:04:23.190518100, updateTime=2026-03-08T16:04:23.190518100)
2026-03-08 16:04:23.197 [pool-1-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1104, shortCode=2pZXNddkUZe, longUrl=https://www.load-test--1772957063176-317.com, urlHash=32af3e872034977a7c218c87ad06ef08, status=1, expireTime=2026-03-15T16:04:23.176620100, createTime=2026-03-08T16:04:23.190518100, updateTime=2026-03-08T16:04:23.190518100)
2026-03-08 16:04:23.197 [pool-1-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1102, shortCode=2pZXNddkUZc, longUrl=https://www.load-test--1772957063181-320.com, urlHash=2e886b1aab07ef2981a3a68b57ca7ec7, status=1, expireTime=2026-03-15T16:04:23.181861, createTime=2026-03-08T16:04:23.190518100, updateTime=2026-03-08T16:04:23.190518100)
2026-03-08 16:04:23.197 [pool-1-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1101, shortCode=2pZXNddkUZb, longUrl=https://www.load-test--1772957063176-318.com, urlHash=754d43f24afcbd4144f50143b004606e, status=1, expireTime=2026-03-15T16:04:23.176620100, createTime=2026-03-08T16:04:23.189519800, updateTime=2026-03-08T16:04:23.189519800)
2026-03-08 16:04:23.198 [pool-1-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdaMwOB
2026-03-08 16:04:23.199 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdb47WF
2026-03-08 16:04:23.199 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdb47WE
2026-03-08 16:04:23.199 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdblJ4L
2026-03-08 16:04:23.199 [pool-1-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdblJ4I
2026-03-08 16:04:23.200 [pool-1-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdbUVkQ
2026-03-08 16:04:23.200 [pool-1-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdblJ4K
2026-03-08 16:04:23.200 [pool-1-thread-38] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdblJ4J
2026-03-08 16:04:23.200 [pool-1-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdaMwOC
2026-03-08 16:04:23.201 [pool-1-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1105, shortCode=2pZXNdebInn, longUrl=https://www.load-test--1772957063182-321.com, urlHash=9b1010fd137e5cc7f01d0b668bdacd90, status=1, expireTime=2026-03-15T16:04:23.182870800, createTime=2026-03-08T16:04:23.194091100, updateTime=2026-03-08T16:04:23.194091100)
2026-03-08 16:04:23.201 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.201 [pool-1-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.201 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1106, shortCode=2pZXNdebInm, longUrl=https://www.load-test--1772957063183-322.com, urlHash=b7c918638cefcfcaa660153fdb43b5a1, status=1, expireTime=2026-03-15T16:04:23.183872400, createTime=2026-03-08T16:04:23.194091100, updateTime=2026-03-08T16:04:23.194091100)
2026-03-08 16:04:23.201 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.202 [pool-1-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdbUVkS
2026-03-08 16:04:23.202 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.202 [pool-1-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdcu7AY
2026-03-08 16:04:23.203 [pool-1-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.203 [pool-1-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.203 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.203 [pool-1-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1107, shortCode=2pZXNdf2vLy, longUrl=https://www.load-test--1772957063183-323.com, urlHash=455994adc6f9a11999a0bc2246677c7f, status=1, expireTime=2026-03-15T16:04:23.183872400, createTime=2026-03-08T16:04:23.196101700, updateTime=2026-03-08T16:04:23.196101700)
2026-03-08 16:04:23.203 [pool-1-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.203 [pool-1-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdbUVkR
2026-03-08 16:04:23.204 [pool-1-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.205 [pool-1-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.206 [pool-1-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1109, shortCode=2pZXNdf2vLA, longUrl=https://www.load-test--1772957063185-325.com, urlHash=1ddb125aaeea8dc0a11f60c57068b729, status=1, expireTime=2026-03-15T16:04:23.185251100, createTime=2026-03-08T16:04:23.196101700, updateTime=2026-03-08T16:04:23.196101700)
2026-03-08 16:04:23.206 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1108, shortCode=2pZXNdf2vLB, longUrl=https://www.load-test--1772957063185-326.com, urlHash=00dd094e59d0c346ed441ca66865020f, status=1, expireTime=2026-03-15T16:04:23.185251100, createTime=2026-03-08T16:04:23.196101700, updateTime=2026-03-08T16:04:23.196101700)
2026-03-08 16:04:23.206 [pool-1-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.206 [pool-1-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1110, shortCode=2pZXNdf2vLz, longUrl=https://www.load-test--1772957063183-324.com, urlHash=ce3746c7afcd0113fc2152afd856e1a2, status=1, expireTime=2026-03-15T16:04:23.183872400, createTime=2026-03-08T16:04:23.196101700, updateTime=2026-03-08T16:04:23.196101700)
2026-03-08 16:04:23.206 [pool-1-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.206 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.206 [pool-1-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1111, shortCode=2pZXNdfTj9K, longUrl=https://www.load-test--1772957063187-327.com, urlHash=ba496c64fdf3c23f49a58651af37c3ac, status=1, expireTime=2026-03-15T16:04:23.187520, createTime=2026-03-08T16:04:23.199102100, updateTime=2026-03-08T16:04:23.199102100)
2026-03-08 16:04:23.207 [pool-1-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.207 [pool-1-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNddkUZa
2026-03-08 16:04:23.208 [pool-1-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1112, shortCode=2pZXNdh1HG1, longUrl=https://www.load-test--1772957063191-329.com, urlHash=93d2ee87a849bb43a20fec8c83a016a8, status=1, expireTime=2026-03-15T16:04:23.192849200, createTime=2026-03-08T16:04:23.203400, updateTime=2026-03-08T16:04:23.203400)
2026-03-08 16:04:23.208 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.210 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.211 [pool-1-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1119, shortCode=2pZXNdhATWa, longUrl=https://www.load-test--1772957063195-333.com, urlHash=601d672985b0486c24284aaea605b9cc, status=1, expireTime=2026-03-15T16:04:23.195104100, createTime=2026-03-08T16:04:23.205438500, updateTime=2026-03-08T16:04:23.205438500)
2026-03-08 16:04:23.211 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1113, shortCode=2pZXNdh1HG2, longUrl=https://www.load-test--1772957063191-328.com, urlHash=60e51791f201dca60269904c192b39d2, status=1, expireTime=2026-03-15T16:04:23.191839, createTime=2026-03-08T16:04:23.203400, updateTime=2026-03-08T16:04:23.203400)
2026-03-08 16:04:23.211 [pool-1-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1118, shortCode=2pZXNdhATWc, longUrl=https://www.load-test--1772957063194-331.com, urlHash=265d1974645bcf09a8154251aad36464, status=1, expireTime=2026-03-15T16:04:23.194091100, createTime=2026-03-08T16:04:23.205438500, updateTime=2026-03-08T16:04:23.205438500)
2026-03-08 16:04:23.211 [pool-1-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.211 [pool-1-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNddkUZc
2026-03-08 16:04:23.211 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1114, shortCode=2pZXNdh1HG0, longUrl=https://www.load-test--1772957063192-330.com, urlHash=debe73a12ce13e8ecc9d6948f4c2900c, status=1, expireTime=2026-03-15T16:04:23.192849200, createTime=2026-03-08T16:04:23.203400, updateTime=2026-03-08T16:04:23.203400)
2026-03-08 16:04:23.211 [pool-1-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1115, shortCode=2pZXNdhATW9, longUrl=https://www.load-test--1772957063194-332.com, urlHash=a9d190ba22aae2965561fcaea373c514, status=1, expireTime=2026-03-15T16:04:23.194091100, createTime=2026-03-08T16:04:23.204399600, updateTime=2026-03-08T16:04:23.204399600)
2026-03-08 16:04:23.211 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNddkUZd
2026-03-08 16:04:23.211 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1117, shortCode=2pZXNdhATWb, longUrl=https://www.load-test--1772957063196-336.com, urlHash=77a09c3487c78b656d8c08506195919d, status=1, expireTime=2026-03-15T16:04:23.196101700, createTime=2026-03-08T16:04:23.205438500, updateTime=2026-03-08T16:04:23.205438500)
2026-03-08 16:04:23.211 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1116, shortCode=2pZXNdhATW8, longUrl=https://www.load-test--1772957063195-334.com, urlHash=cbf14984fb5b80df37856f55e2640eb0, status=1, expireTime=2026-03-15T16:04:23.195104100, createTime=2026-03-08T16:04:23.204399600, updateTime=2026-03-08T16:04:23.204399600)
2026-03-08 16:04:23.211 [pool-1-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNddkUZb
2026-03-08 16:04:23.211 [pool-1-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNddkUZe
2026-03-08 16:04:23.212 [pool-1-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.212 [pool-1-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.212 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.212 [pool-1-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.212 [pool-1-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1120, shortCode=2pZXNdia6ch, longUrl=https://www.load-test--1772957063196-337.com, urlHash=4cf254045d16e4befa97f3f369c5c543, status=1, expireTime=2026-03-15T16:04:23.196101700, createTime=2026-03-08T16:04:23.206960200, updateTime=2026-03-08T16:04:23.206960200)
2026-03-08 16:04:23.212 [pool-1-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1121, shortCode=2pZXNdia6cg, longUrl=https://www.load-test--1772957063196-335.com, urlHash=0e1f0347e4197f242282425f933cd606, status=1, expireTime=2026-03-15T16:04:23.196101700, createTime=2026-03-08T16:04:23.206960200, updateTime=2026-03-08T16:04:23.206960200)
2026-03-08 16:04:23.214 [pool-1-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1123, shortCode=2pZXNdirHkl, longUrl=https://www.load-test--1772957063197-340.com, urlHash=16219ddd640c3498aeeff994d4bf1c32, status=1, expireTime=2026-03-15T16:04:23.197101300, createTime=2026-03-08T16:04:23.208961, updateTime=2026-03-08T16:04:23.208961)
2026-03-08 16:04:23.214 [pool-1-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1125, shortCode=2pZXNdiJiso, longUrl=https://www.load-test--1772957063197-341.com, urlHash=bb5c9fda96836d85ba866066f315074b, status=1, expireTime=2026-03-15T16:04:23.197101300, createTime=2026-03-08T16:04:23.208961, updateTime=2026-03-08T16:04:23.208961)
2026-03-08 16:04:23.214 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1124, shortCode=2pZXNdirHkm, longUrl=https://www.load-test--1772957063197-339.com, urlHash=5d1fa3a17e4c344235d15dae19079a48, status=1, expireTime=2026-03-15T16:04:23.197101300, createTime=2026-03-08T16:04:23.208961, updateTime=2026-03-08T16:04:23.208961)
2026-03-08 16:04:23.214 [pool-1-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1122, shortCode=2pZXNdirHkk, longUrl=https://www.load-test--1772957063197-338.com, urlHash=d89551faafa0f9edcbbc9cb827c49a4e, status=1, expireTime=2026-03-15T16:04:23.197101300, createTime=2026-03-08T16:04:23.208961, updateTime=2026-03-08T16:04:23.208961)
2026-03-08 16:04:23.215 [pool-1-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdebInn
2026-03-08 16:04:23.216 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdebInm
2026-03-08 16:04:23.216 [pool-1-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdf2vLy
2026-03-08 16:04:23.216 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1126, shortCode=2pZXNdj0TAs, longUrl=https://www.load-test--1772957063198-342.com, urlHash=0831db63d78e391acd38c30bb3b27944, status=1, expireTime=2026-03-15T16:04:23.198102900, createTime=2026-03-08T16:04:23.211226300, updateTime=2026-03-08T16:04:23.211226300)
2026-03-08 16:04:23.216 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1127, shortCode=2pZXNdjA5QA, longUrl=https://www.load-test--1772957063198-344.com, urlHash=0bc96f51fe15a4be757d21391c1b71d9, status=1, expireTime=2026-03-15T16:04:23.198102900, createTime=2026-03-08T16:04:23.212639, updateTime=2026-03-08T16:04:23.212639)
2026-03-08 16:04:23.217 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdf2vLB
2026-03-08 16:04:23.217 [pool-1-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdfTj9K
2026-03-08 16:04:23.217 [pool-1-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdf2vLA
2026-03-08 16:04:23.217 [pool-1-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdf2vLz
2026-03-08 16:04:23.218 [pool-1-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.218 [pool-1-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.218 [pool-1-thread-27] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.218 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.218 [pool-1-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdh1HG1
2026-03-08 16:04:23.218 [pool-1-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.218 [pool-1-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.219 [pool-1-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdhATW9
2026-03-08 16:04:23.219 [pool-1-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdhATWa
2026-03-08 16:04:23.219 [pool-1-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdhATWc
2026-03-08 16:04:23.219 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdh1HG0
2026-03-08 16:04:23.219 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdhATWb
2026-03-08 16:04:23.219 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.221 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdh1HG2
2026-03-08 16:04:23.221 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXNdhATW8
2026-03-08 16:04:23.221 [pool-1-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1128, shortCode=2pZXNdjRGYE, longUrl=https://www.load-test--1772957063198-343.com, urlHash=2b08c76f7a99567a72444d645683d241, status=1, expireTime=2026-03-15T16:04:23.198102900, createTime=2026-03-08T16:04:23.212639, updateTime=2026-03-08T16:04:23.212639)
2026-03-08 16:04:23.221 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.221 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.221 [pool-1-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1129, shortCode=2pZXNdk9i6I, longUrl=https://www.load-test--1772957063199-346.com, urlHash=2843631dd8e9b3d52cd5a05aa7c06094, status=1, expireTime=2026-03-15T16:04:23.199102100, createTime=2026-03-08T16:04:23.213653500, updateTime=2026-03-08T16:04:23.213653500)
2026-03-08 16:04:23.223 [pool-1-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.223 [pool-1-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 16:04:23.223 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=1132, shortCode=2pZXNdk9i6K, longUrl=https://www.load-test--1772957063198-345.com, urlHash=c22b9243c62f250a899cff31343753fc, status=1, expireTime=2026-03-15T16:04:23.198102900, createTime=2026-03-08T16:04:23.214649900, updateTime=2026-03-08T16:04:23.214649900)
