2026-03-09 22:42:06.664 [pool-4-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14231, shortCode=2q257pd9QDm, longUrl=https://www.load-test--1773067326649-922.com, urlHash=ea7ecf0df4c7d4c6643349e4a539a433, status=1, expireTime=2026-03-16T22:42:06.649297400, createTime=2026-03-09T22:42:06.658289200, updateTime=2026-03-09T22:42:06.658289200)
2026-03-09 22:42:07.073 [pool-4-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.073 [pool-4-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r3PNbw
2026-03-09 22:42:07.073 [pool-4-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r3PNbv
2026-03-09 22:42:07.074 [pool-4-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.074 [pool-4-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.074 [pool-4-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.074 [pool-4-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.074 [pool-4-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.074 [pool-4-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r4GAzC
2026-03-09 22:42:07.074 [pool-4-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r4GAzF
2026-03-09 22:42:07.074 [pool-4-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.074 [pool-4-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r4GAzD
2026-03-09 22:42:07.075 [pool-4-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15060, shortCode=2q257r5OZ5T, longUrl=https://www.load-test--1773067327064-1751.com, urlHash=ef812a0a4bbf9f26cee3d9af9ab6ab22, status=1, expireTime=2026-03-16T22:42:07.064642700, createTime=2026-03-09T22:42:07.068201800, updateTime=2026-03-09T22:42:07.068201800)
2026-03-09 22:42:07.075 [pool-4-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15061, shortCode=2q257r5OZ5U, longUrl=https://www.load-test--1773067327065-1752.com, urlHash=ec6de149bbbab3f1daa0e6ed9597cd06, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.069369100, updateTime=2026-03-09T22:42:07.069369100)
2026-03-09 22:42:07.075 [pool-4-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15062, shortCode=2q257r5OZ5V, longUrl=https://www.load-test--1773067327065-1753.com, urlHash=c7f8cc10fd877067f4203b879ac238a7, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.069369100, updateTime=2026-03-09T22:42:07.069369100)
2026-03-09 22:42:07.075 [pool-4-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15064, shortCode=2q257r66AdX, longUrl=https://www.load-test--1773067327065-1755.com, urlHash=a1041199df96887b736ae4989a66ba50, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.069369100, updateTime=2026-03-09T22:42:07.069369100)
2026-03-09 22:42:07.075 [pool-4-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15063, shortCode=2q257r66AdW, longUrl=https://www.load-test--1773067327065-1754.com, urlHash=9a4915dc776c4302bd4f4c1d067861d1, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.069369100, updateTime=2026-03-09T22:42:07.069369100)
2026-03-09 22:42:07.075 [pool-4-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r4YbHG
2026-03-09 22:42:07.075 [pool-4-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15065, shortCode=2q257r66AdY, longUrl=https://www.load-test--1773067327065-1756.com, urlHash=9934a4dd44cb78974c5eba6f8eac36a4, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.070488900, updateTime=2026-03-09T22:42:07.070488900)
2026-03-09 22:42:07.075 [pool-4-thread-27] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.075 [pool-4-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r4GAzE
2026-03-09 22:42:07.076 [pool-4-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.076 [pool-4-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15068, shortCode=2q257r6obm3, longUrl=https://www.load-test--1773067327065-1760.com, urlHash=2d971aa1120f6aea63b72754410be6e3, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15067, shortCode=2q257r6obm1, longUrl=https://www.load-test--1773067327065-1758.com, urlHash=83391d9f5d93aafa7138e6ee859520ac, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15066, shortCode=2q257r6obm0, longUrl=https://www.load-test--1773067327065-1757.com, urlHash=733861918a8417edf5eaa2739a2ae36e, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15072, shortCode=2q257r6FMu6, longUrl=https://www.load-test--1773067327066-1763.com, urlHash=d8d71b30aa9e501f4535a3eb1e454ee0, status=1, expireTime=2026-03-16T22:42:07.066201400, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15071, shortCode=2q257r6FMu5, longUrl=https://www.load-test--1773067327065-1762.com, urlHash=492c7fd6eaa08692f8262b63ae087cb1, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15070, shortCode=2q257r6FMu4, longUrl=https://www.load-test--1773067327065-1759.com, urlHash=8715e8bcebfdb101049da2c83df36e29, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15069, shortCode=2q257r6obm2, longUrl=https://www.load-test--1773067327065-1761.com, urlHash=fafec1a67eaafcc916781093d5b855bd, status=1, expireTime=2026-03-16T22:42:07.065193300, createTime=2026-03-09T22:42:07.071489, updateTime=2026-03-09T22:42:07.071489)
2026-03-09 22:42:07.077 [pool-4-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-38] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.077 [pool-4-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5xnXS
2026-03-09 22:42:07.078 [pool-4-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5xnXO
2026-03-09 22:42:07.078 [pool-4-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5xnXQ
2026-03-09 22:42:07.078 [pool-4-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5xnXP
2026-03-09 22:42:07.078 [pool-4-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5xnXR
2026-03-09 22:42:07.078 [pool-4-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5OZ5S
2026-03-09 22:42:07.079 [pool-4-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.079 [pool-4-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r66AdY
2026-03-09 22:42:07.079 [pool-4-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r66AdX
2026-03-09 22:42:07.079 [pool-4-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.079 [pool-4-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.079 [pool-4-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15073, shortCode=2q257r7eYKc, longUrl=https://www.load-test--1773067327067-1764.com, urlHash=edced5671ca527614a9c8a87372f45bc, status=1, expireTime=2026-03-16T22:42:07.067207100, createTime=2026-03-09T22:42:07.074488900, updateTime=2026-03-09T22:42:07.074488900)
2026-03-09 22:42:07.079 [pool-4-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5OZ5V
2026-03-09 22:42:07.079 [pool-4-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5OZ5U
2026-03-09 22:42:07.079 [pool-4-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r66AdW
2026-03-09 22:42:07.079 [pool-4-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r5OZ5T
2026-03-09 22:42:07.080 [pool-4-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.080 [pool-4-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.080 [pool-4-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.081 [pool-4-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6obm0
2026-03-09 22:42:07.081 [pool-4-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6obm3
2026-03-09 22:42:07.081 [pool-4-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15076, shortCode=2q257r7wzSg, longUrl=https://www.load-test--1773067327071-1765.com, urlHash=a01e857a02b11e23636ee9d1f2abc5cb, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.075488400, updateTime=2026-03-09T22:42:07.075488400)
2026-03-09 22:42:07.081 [pool-4-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15083, shortCode=2q257r8nngs, longUrl=https://www.load-test--1773067327072-1775.com, urlHash=d34c91b37a7595cf04dc6c7b485b6466, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.077489800, updateTime=2026-03-09T22:42:07.077489800)
2026-03-09 22:42:07.081 [pool-4-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15074, shortCode=2q257r7wzSj, longUrl=https://www.load-test--1773067327071-1767.com, urlHash=d3be458bcfb8dc5dd4cec66f28805b0c, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.075488400, updateTime=2026-03-09T22:42:07.075488400)
2026-03-09 22:42:07.081 [pool-4-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15081, shortCode=2q257r85M8o, longUrl=https://www.load-test--1773067327072-1772.com, urlHash=6fd5edf43536ef05ce5e8defd36a6a44, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.077489800, updateTime=2026-03-09T22:42:07.077489800)
2026-03-09 22:42:07.081 [pool-4-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15082, shortCode=2q257r85M8p, longUrl=https://www.load-test--1773067327072-1773.com, urlHash=4c76c12b1cb46b1411776cf6fddd8a29, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.077489800, updateTime=2026-03-09T22:42:07.077489800)
2026-03-09 22:42:07.081 [pool-4-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.081 [pool-4-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15075, shortCode=2q257r7wzSh, longUrl=https://www.load-test--1773067327071-1766.com, urlHash=e47df021452da9fa535e219722d44a61, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.075488400, updateTime=2026-03-09T22:42:07.075488400)
2026-03-09 22:42:07.081 [pool-4-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15079, shortCode=2q257r7wzSi, longUrl=https://www.load-test--1773067327071-1769.com, urlHash=7ae137aa15195d922d226c94fbc880be, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.075488400, updateTime=2026-03-09T22:42:07.075488400)
2026-03-09 22:42:07.081 [pool-4-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6FMu5
2026-03-09 22:42:07.081 [pool-4-thread-27] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15080, shortCode=2q257r7Ob0l, longUrl=https://www.load-test--1773067327071-1771.com, urlHash=fd58a081c0eaf10abb41a130f4669970, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.076489300, updateTime=2026-03-09T22:42:07.076489300)
2026-03-09 22:42:07.081 [pool-4-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.081 [pool-4-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15078, shortCode=2q257r7wzSk, longUrl=https://www.load-test--1773067327071-1768.com, urlHash=ad8c6fc021b6cf555cad4ab0440e0371, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.075488400, updateTime=2026-03-09T22:42:07.075488400)
2026-03-09 22:42:07.081 [pool-4-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15077, shortCode=2q257r7Ob0k, longUrl=https://www.load-test--1773067327071-1770.com, urlHash=2151a94e27c6f17ec5dce5b542954bdd, status=1, expireTime=2026-03-16T22:42:07.071489, createTime=2026-03-09T22:42:07.075488400, updateTime=2026-03-09T22:42:07.075488400)
2026-03-09 22:42:07.081 [pool-4-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.081 [pool-4-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.081 [pool-4-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6obm1
2026-03-09 22:42:07.081 [pool-4-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6obm2
2026-03-09 22:42:07.082 [pool-4-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6FMu4
2026-03-09 22:42:07.082 [pool-4-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r6FMu6
2026-03-09 22:42:07.083 [pool-4-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15086, shortCode=2q257r8nngw, longUrl=https://www.load-test--1773067327072-1777.com, urlHash=27bc1994e1a0bb0ebac23d7370aa874b, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.078871, updateTime=2026-03-09T22:42:07.078871)
2026-03-09 22:42:07.083 [pool-4-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15088, shortCode=2q257r8nngx, longUrl=https://www.load-test--1773067327072-1779.com, urlHash=e4c27ae8fb99a3b4307b172959df897b, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.078871, updateTime=2026-03-09T22:42:07.078871)
2026-03-09 22:42:07.083 [pool-4-thread-38] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15084, shortCode=2q257r8nngt, longUrl=https://www.load-test--1773067327072-1774.com, urlHash=c86aadd77b96cf907c7b70db67bec62f, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.077489800, updateTime=2026-03-09T22:42:07.077489800)
2026-03-09 22:42:07.083 [pool-4-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15087, shortCode=2q257r8nngv, longUrl=https://www.load-test--1773067327072-1776.com, urlHash=7bf83ad6fda9a0a6c82e6e975a4cee34, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.077489800, updateTime=2026-03-09T22:42:07.077489800)
2026-03-09 22:42:07.083 [pool-4-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15085, shortCode=2q257r8nngu, longUrl=https://www.load-test--1773067327072-1778.com, urlHash=de829101e4ad3d83857b89c6da230586, status=1, expireTime=2026-03-16T22:42:07.072488500, createTime=2026-03-09T22:42:07.077489800, updateTime=2026-03-09T22:42:07.077489800)
2026-03-09 22:42:07.083 [pool-4-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.084 [pool-4-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.084 [pool-4-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.084 [pool-4-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.084 [pool-4-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.084 [pool-4-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257r7eYKc
2026-03-09 22:42:07.085 [pool-4-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.085 [pool-4-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.087 [pool-4-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:07.087 [pool-4-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15090, shortCode=2q257r8WzwB, longUrl=https://www.load-test--1773067327074-1782.com, urlHash=dcadfe2f36ba8d5ea82df5ef2769ae9b, status=1, expireTime=2026-03-16T22:42:07.074488900, createTime=2026-03-09T22:42:07.080884, updateTime=2026-03-09T22:42:07.080884)
2026-03-09 22:42:07.087 [pool-4-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=15091, shortCode=2q257r8WzwC, longUrl=https://www.load-test--1773067327074-1781.com, urlHash=5b64042001ef5d2bffc3548321245d31, status=1, expireTime=2026-03-16T22:42:07.074488900, createTime=2026-03-09T22:42:07.080884, updateTime=2026-03-09T22:42:07.080884)
